subchunk_id,chunk_id,order_idx,token_start,token_end_excl,token_count,pali_text
sc_000016_004,chunk_000016,4,120600,120800,200,"kira bhagavati anuppannepi uppajjitvā aparinibbutepi pañcamī anabhilakkhitāyeva, parinibbute pana dhammasaṅgāhakattherā cintesuṃ ‘‘dhammassavanaṃ cirena hotī’’ti. Tato sammannitvā pañcamīti dhammassavanadivasaṃ ṭhapesuṃ, tato pabhuti sā abhilakkhitā jātā, evaṃ asabbakālikattā ettha na gahitāti. Tathārūpāsūti tathāvidhāsu. Ārāmacetiyānīti pupphārāmaphalārāmādayo ārāmā eva ārāmacetiyāni. Cittīkataṭṭhena hi cetiyānīti vuccanti, pūjanīyaṭṭhenāti vuttaṃ hoti. Vanacetiyānīti baliharaṇavanasaṇḍasubhagavanadevasālavanādīni vanāniyeva vanacetiyāni. Rukkhacetiyānīti gāmanigamādidvāresu pūjanīyarukkhāyeva rukkhacetiyāni. Lokiyā hi dibbādhivatthāti vā maññamānā tesuyeva vā dibbasaññino hutvā ārāmavanarukkhe cittīkaronti, pūjenti, tena te sabbepi cetiyānīti vuccanti. Bhiṃsanakānīti bhayajanakāni, passatopi suṇatopi bhayaṃ janenti. Salomahaṃsānīti saheva lomahaṃsena vattanti, pavisamānasseva lomahaṃsajananato. Appeva nāma passeyyanti api nāma taṃ bhayabheravaṃ passeyyameva. Aparena samayenāti, ‘‘etadahosi yaṃnūnāha’’nti evaṃ cintitakālato paṭṭhāya aññena kālena. Tattha ca me brāhmaṇa viharatoti tathārūpesu senāsanesu yaṃ yaṃ manussānaṃ āyācanaupahārakaraṇārahaṃ yakkhaṭṭhānaṃ pupphadhūpamaṃsaruhiravasāmedapihakapapphāsasurāmerayādīhi okiṇṇakilinnadharaṇitalaṃ ekanipātaṃ viya yakkharakkhasapisācānaṃ, yaṃ divāpi passantānaṃ hadayaṃ maññe phalati, taṃ ṭhānaṃ sandhāyāha ‘‘tattha ca me, brāhmaṇa, viharato’’ti. Mago vā āgacchatīti siṅgāni vā khurāni vā koṭṭento gokaṇṇakhaggadīpivarāhādibhedo mago vā āgacchati, sabbacatuppadānañhi idha magoti nāmaṃ. Katthaci pana kāḷasiṅgālopi vuccati. Yathāha – ‘‘Usabhasseva te khandho, sīhasseva vijambhitaṃ; Magarāja namo tyatthu, api kiñci labhāmase’’ti. (jā. 1.3.133); Moro vā kaṭṭhaṃ pātetīti moro vā sukkhakaṭṭhaṃ rukkhato cāletvā pāteti. Moraggahaṇena ca idha sabbapakkhiggahaṇaṃ adhippetaṃ, tena yo koci pakkhīti vuttaṃ hoti. Atha vā moro vāti vā saddena añño vā koci pakkhīti. Esa nayo purime magaggahaṇepi. Vāto vā"
sc_000016_005,chunk_000016,5,120800,121000,200,"paṇṇakasaṭaṃ eretīti vāto vā paṇṇakacavaraṃ ghaṭṭeti. Etaṃ nūna taṃ bhayabheravaṃ āgacchatīti yametaṃ āgacchati, taṃ bhayabheravaṃ nūnāti. Ito pabhuti ca ārammaṇameva bhayabheravanti veditabbaṃ. Parittassa ca adhimattassa ca bhayassa ārammaṇattā sukhārammaṇaṃ rūpaṃ sukhamiva. Kiṃ nu kho ahaṃ aññadatthu bhayapaṭikaṅkhī viharāmīti ahaṃ kho kiṃ kāraṇaṃ ekaṃseneva bhayaṃ ākaṅkhamāno icchamāno hutvā viharāmi. Yathābhūtaṃ yathābhūtassāti yena yena iriyāpathena bhūtassa bhavitassa sato vattamānassa samaṅgībhūtassa vā. Meti mama santike. Tathābhūtaṃ tathābhūto vāti tena teneva iriyāpathena bhūto bhavito santo vattamāno samaṅgībhūto vāti attho. So kho ahaṃ…pe… paṭivinemīti bodhisattassa kira caṅkamantassa tasmiṃ magasiṅgakhurasaddādibhede bhayabheravārammaṇe āgate neva mahāsatto tiṭṭhati, na nisīdati na sayati, atha kho caṅkamantova parivīmaṃsanto parivicinanto bhayabheravaṃ na passati, magasiṅgakhurasaddādimattameva cetaṃ hoti, so taṃ ñatvā idaṃ nāmetaṃ, na bhayabheravanti tato tiṭṭhati vā nisīdati vā sayati vā. Etamatthaṃ dassento ‘‘so kho aha’’ntiādimāha. Esa nayo sabbapeyyālesu. Ito parañca iriyāpathapaṭipāṭiyā avatvā āsannapaṭipāṭiyā iriyāpathā vuttāti veditabbā, caṅkamantassa hi bhayabherave āgate na ṭhito na nisinno na nipanno ṭhitassāpi āgate na caṅkamīti evaṃ tassa āsannapaṭipāṭiyā vuttāti. Bhayabheravasenāsanādivaṇṇanā niṭṭhitā. Asammohavihāravaṇṇanā 50. Evaṃ bhiṃsanakesupi ṭhānesu attano bhayabheravābhāvaṃ dassetvā idāni jhāyīnaṃ sammohaṭṭhānesu attano asammohavihāraṃ dassetuṃ santi kho pana, brāhmaṇātiādimāha. Tattha santīti atthi saṃvijjanti upalabbhanti. Rattiṃyeva samānanti rattiṃyeva santaṃ, divāti sañjānantīti ‘‘divaso aya’’nti sañjānanti. Divāyeva samānanti divasaṃyeva santaṃ. Rattīti sañjānantīti ‘‘ratti aya’’nti sañjānanti. Kasmā panete evaṃsaññino hontīti. Vuṭṭhānakosallābhāvato"
sc_000016_006,chunk_000016,6,121000,121200,200,"vā sakuṇarutato vā. Kathaṃ? Idhekacco odātakasiṇalābhī divā parikammaṃ katvā divā samāpanno divāyeva vuṭṭhahāmīti manasikāraṃ uppādeti, no ca kho addhānaparicchede kusalo hoti. So divasaṃ atikkamitvā rattibhāge vuṭṭhāti. Odātakasiṇapharaṇavasena cassa visadaṃ hoti vibhūtaṃ suvibhūtaṃ. So, divā vuṭṭhahāmīti uppāditamanasikāratāya odātakasiṇapharaṇavisadavibhūtatāya ca rattiṃyeva samānaṃ divāti sañjānāti. Idha panekacco nīlakasiṇalābhī rattiṃ parikammaṃ katvā rattiṃ samāpanno rattiṃyeva vuṭṭhahāmīti manasikāraṃ uppādeti, no ca kho addhānaparicchede kusalo hoti. So rattiṃ atikkamitvā divasabhāge vuṭṭhāti. Nīlakasiṇapharaṇavasena cassa avisadaṃ hoti avibhūtaṃ. So rattiṃ vuṭṭhahāmīti uppāditamanasikāratāya nīlakasiṇapharaṇāvisadāvibhūtatāya ca divāyeva samānaṃ rattīti sañjānāti. Evaṃ tāva vuṭṭhānakosallābhāvato evaṃsaññino honti. Sakuṇarutato pana idhekacco antosenāsane nisinno hoti. Atha divā ravanakasakuṇā kākādayo candālokena divāti maññamānā rattiṃ ravanti, aññehi vā kāraṇehi. So tesaṃ saddaṃ sutvā rattiṃyeva samānaṃ divāti sañjānāti. Idha panekacco pabbatantare gambhīrāya ghanavanappaṭicchannāya giriguhāya sattāhavaddalikāya vattamānāya antarahitasūriyāloke kāle nisinno hoti. Atha rattiṃ ravanakasakuṇā ulūkādayo majjhanhikasamayepi tattha tattha samandhakāre nilīnā rattisaññāya vā aññehi vā kāraṇehi ravanti. So tesaṃ saddaṃ sutvā divāyeva samānaṃ rattīti sañjānāti. Evaṃ sakuṇarutato evaṃsaññino hontīti. Idamahanti idaṃ ahaṃ evaṃ sañjānanaṃ. Sammohavihārasmiṃ vadāmīti sammohavihārapariyāpannaṃ antogadhaṃ, sammohavihārānaṃ aññataraṃ vadāmīti vuttaṃ hoti. Ahaṃ kho pana brāhmaṇa…pe… sañjānāmīti pākaṭo bodhisattassa rattindivaparicchedo sattāhavaddalepi candimasūriyesu adissamānesupi jānātiyeva ‘‘ettakaṃ purebhattakālo gato, ettakaṃ pacchābhattakālo, ettakaṃ paṭhamayāmo, ettakaṃ majjhimayāmo, ettakaṃ pacchimayāmo’’ti, tasmā evamāha. Anacchariyañcetaṃ yaṃ pūritapāramī bodhisatto evaṃ jānāti. Padesañāṇe ṭhitānaṃ sāvakānampi hi rattindivaparicchedo"
sc_000016_007,chunk_000016,7,121200,121400,200,"pākaṭo hoti. Kalyāṇiyamahāvihāre kira godattatthero dvaṅgulakāle bhattaṃ gahetvā aṅgulakāle bhuñjati. Sūriye adissamānepi pātoyeva senāsanaṃ pavisitvā tāya velāya nikkhamati. Ekadivasaṃ ārāmikā ‘‘sve therassa nikkhamanakāle passāmā’’ti bhattaṃ sampādetvā kālatthambhamūle nisīdiṃsu."" ""AtDigha,Majjhima,Samyutta,AnguttaraNikayaComy_0028"",""Thero dvaṅgulakāleyeva nikkhamati. Tato pabhuti kira sūriye adissamānepi therassa nikkhamanasaññāya eva bheriṃ ākoṭenti. Ajagaravihārepi kāḷadevatthero antovasse yāmagaṇḍikaṃ paharati, āciṇṇametaṃ therassa. Na ca yāmayantanāḷikaṃ payojeti, aññe bhikkhū payojenti. Atha nikkhante paṭhame yāme there muggaraṃ gahetvā ṭhitamatteyeva ekaṃ dve vāre paharanteyeva vā yāmayantaṃ patati, evaṃ tīsu yāmesu samaṇadhammaṃ katvā thero pātoyeva gāmaṃ pavisitvā piṇḍapātaṃ ādāya vihāraṃ āgantvā bhojanavelāya pattaṃ gahetvā divā vihāraṭṭhānaṃ gantvā samaṇadhammaṃ karoti. Bhikkhū kālatthambhaṃ disvā therassa adisvā āgamanatthāya pesenti. So bhikkhu theraṃ divā vihāraṭṭhānā nikkhamantameva vā antarāmagge vā passati. Evaṃ padesañāṇe ṭhitānaṃ sāvakānampi rattindivaparicchedo pākaṭo hoti, kimaṅgaṃ pana bodhisattānanti. Yaṃ kho taṃ brāhmaṇa…pe… vadeyyāti ettha pana ‘‘yaṃ kho taṃ, brāhmaṇa, asammohadhammo satto loke uppanno…pe… sukhāya devamanussāna’’nti vacanaṃ vadamāno koci sammā vadeyya, sammā vadamāno siyā, na vitathavādī assa. Mameva taṃ vacanaṃ vadamāno sammā vadeyya, sammā vadamāno siyā, na vitathavādī assāti evaṃ padasambandho veditabbo. Tattha asammohadhammoti asammohasabhāvo. Loketi manussaloke. Bahujanahitāyāti bahujanassa hitatthāya, paññāsampattiyā diṭṭhadhammikasamparāyikahitūpadesakoti. Bahujanasukhāyāti bahujanassa sukhatthāya, cāgasampattiyā upakaraṇasukhassa dāyakoti. Lokānukampāyāti lokassa anukampatthāya, mettākaruṇāsampattiyā mātāpitaro viya lokassa rakkhitā gopayitāti. Atthāya hitāya sukhāya devamanussānanti idha devamanussaggahaṇena ca bhabbapuggalaveneyyasatteyeva gahetvā tesaṃ nibbānamaggaphalādhigamāya attano uppattiṃ dassetīti"
sc_000016_008,chunk_000016,8,121400,121600,200,"veditabbo. Atthāyāti hi vutte paramatthatthāya nibbānāyāti vuttaṃ hoti. Hitāyāti vutte taṃ sampāpakamaggatthāyāti vuttaṃ hoti, nibbānasampāpakamaggato hi uttari hitaṃ nāma natthi. Sukhāyāti vutte phalasamāpattisukhatthāyāti vuttaṃ hoti, tato uttari sukhābhāvato. Vuttañcetaṃ ‘‘ayaṃ samādhi paccuppannasukho ceva āyatiñca sukhavipāko’’ti (dī. ni. 3.355; a. ni. 5.27; vibha. 804). As"
sc_000016_009,chunk_000016,9,121600,121800,200,
sc_000016_010,chunk_000016,10,121800,122000,200,
sc_000016_011,chunk_000016,11,122000,122200,200,
sc_000016_012,chunk_000016,12,122200,122400,200,
sc_000016_013,chunk_000016,13,122400,122600,200,
sc_000016_014,chunk_000016,14,122600,122800,200,
sc_000016_015,chunk_000016,15,122800,123000,200,
sc_000016_016,chunk_000016,16,123000,123200,200,
sc_000016_017,chunk_000016,17,123200,123400,200,
sc_000016_018,chunk_000016,18,123400,123600,200,
sc_000016_019,chunk_000016,19,123600,123800,200,
sc_000016_020,chunk_000016,20,123800,124000,200,
sc_000016_021,chunk_000016,21,124000,124200,200,
sc_000016_022,chunk_000016,22,124200,124400,200,
sc_000016_023,chunk_000016,23,124400,124600,200,
sc_000016_024,chunk_000016,24,124600,124800,200,
sc_000016_025,chunk_000016,25,124800,125000,200,
sc_000016_026,chunk_000016,26,125000,125200,200,
sc_000016_027,chunk_000016,27,125200,125400,200,
sc_000016_028,chunk_000016,28,125400,125600,200,
sc_000016_029,chunk_000016,29,125600,125800,200,
sc_000016_030,chunk_000016,30,125800,126000,200,
sc_000016_031,chunk_000016,31,126000,126200,200,
sc_000016_032,chunk_000016,32,126200,126400,200,
sc_000016_033,chunk_000016,33,126400,126600,200,
sc_000016_034,chunk_000016,34,126600,126800,200,
sc_000016_035,chunk_000016,35,126800,127000,200,
sc_000016_036,chunk_000016,36,127000,127200,200,
sc_000016_037,chunk_000016,37,127200,127400,200,
sc_000016_038,chunk_000016,38,127400,127600,200,
sc_000016_039,chunk_000016,39,127600,127800,200,
sc_000016_040,chunk_000016,40,127800,128000,200,
sc_000017_001,chunk_000017,1,128000,128200,200,"ammohavihāravaṇṇanā niṭṭhitā. Pubbabhāgapaṭipadādivaṇṇanā 51. Evaṃ bhagavā buddhaguṇapaṭilābhāvasānaṃ attano asammohavihāraṃ brāhmaṇassa dassetvā idāni yāya paṭipadāya taṃ koṭippattaṃ asammohavihāraṃ adhigato, taṃ pubbabhāgato pabhuti dassetuṃ āraddhaṃ kho pana me brāhmaṇātiādimāha. Keci panāhu ‘‘imaṃ asammohavihāraṃ sutvā brāhmaṇassa cittamevaṃ uppannaṃ ‘kāya nu kho paṭipadāya imaṃ patto’ti, tassa cittamaññāya imāyāhaṃ paṭipadāya imaṃ uttamaṃ asammohavihāraṃ pattoti dassento evamāhā’’ti. Tattha āraddhaṃ kho pana me, brāhmaṇa, vīriyaṃ ahosīti, brāhmaṇa, na mayā ayaṃ uttamo asammohavihāro kusītena muṭṭhassatinā sāraddhakāyena vikkhittacittena vā adhigato, apica kho tadadhigamāya āraddhaṃ kho pana me vīriyaṃ ahosi, bodhimaṇḍe nisinnena mayā caturaṅgavīriyaṃ āraddhaṃ ahosi, paggahitaṃ asithilappavattitanti vuttaṃ hoti. Āraddhattāyeva ca metaṃ asallīnaṃ ahosi. Upaṭṭhitā sati asammuṭṭhāti na kevalañca vīriyameva, satipi me ārammaṇābhimukhībhāvena upaṭṭhitā ahosi. Upaṭṭhitattāyeva ca asammuṭṭhā. Passaddho kāyoti kāyacittappassaddhisambhavena kāyopi me passaddho ahosi. Tattha yasmā nāmakāye passaddhe rūpakāyopi passaddhoyeva hoti, tasmā nāmakāyo rūpakāyoti avisesetvāva passaddho kāyoti vuttaṃ. Asāraddhoti so ca kho passaddhattāyeva asāraddho, vigatadarathoti vuttaṃ hoti. Samāhitaṃ cittaṃ ekagganti cittampi me sammā āhitaṃ suṭṭhu ṭhapitaṃ appitaṃ viya ahosi. Samāhitattā eva ca ekaggaṃ acalaṃ nipphandananti, ettāvatā jhānassa pubbabhāgapaṭipadā kathitā hoti. Idāni imāya paṭipadāya adhigataṃ paṭhamajjhānaṃ ādiṃ katvā vijjāttayapariyosānaṃ visesaṃ dassento so kho ahantiādimāha. Tattha vivicceva kāmehi…pe… catutthajjhānaṃ upasampajja vihāsinti ettha tāva yaṃ vattabbaṃ siyā, taṃ sabbaṃ visuddhimagge pathavīkasiṇakathāyaṃ vuttaṃ. Kevalañhi tattha ‘‘upasampajja viharatī’’ti āgataṃ, idha ‘‘vihāsi’’nti, ayameva viseso."
sc_000017_002,chunk_000017,2,128200,128400,200,"Kiṃ katvā pana bhagavā imāni jhānāni upasampajja vihāsīti, kammaṭṭhānaṃ bhāvetvā. Kataraṃ? Ānāpānassatikammaṭṭhānaṃ. Imāni ca pana cattāri jhānāni kesañci cittekaggatatthāni honti, kesañci vipassanāpādakāni, kesañci abhiññāpādakāni, kesañci nirodhapādakāni, kesañci bhavokkamanatthāni. Tattha khīṇāsavānaṃ cittekaggatatthāni honti. Te hi samāpajjitvā ekaggacittā sukhaṃ divasaṃ viharissāmāti iccevaṃ kasiṇaparikammaṃ katvā aṭṭha samāpattiyo nibbattenti. Sekkhaputhujjanānaṃ samāpattito vuṭṭhāya samāhitena cittena vipassissāmāti nibbattentānaṃ vipassanāpādakāni honti. Ye pana aṭṭha samāpattiyo nibbattetvā abhiññāpādakajjhānaṃ samāpajjitvā samāpattito vuṭṭhāya ‘‘ekopi hutvā bahudhā hotī’’ti (dī. ni. 1.238; paṭi. ma. 1.102) vuttanayā abhiññāyo patthentā nibbattenti, tesaṃ abhiññāpādakāni honti. Ye pana aṭṭha samāpattiyo nibbattetvā nirodhasamāpattiṃ samāpajjitvā sattāhaṃ acittā hutvā diṭṭheva dhamme nirodhaṃ nibbānaṃ patvā sukhaṃ viharissāmāti nibbattenti, tesaṃ nirodhapādakāni honti. Ye pana aṭṭha samāpattiyo nibbattetvā aparihīnajjhānā brahmaloke uppajjissāmāti nibbattenti, tesaṃ bhavokkamanatthāni honti. Bhagavatā panidaṃ catutthajjhānaṃ bodhirukkhamūle nibbattitaṃ, taṃ tassa vipassanāpādakañceva ahosi abhiññāpādakañca sabbakiccasādhakañca, sabbalokiyalokuttaraguṇadāyakanti veditabbaṃ. Pubbabhāgapaṭipadādivaṇṇanā niṭṭhitā. Pubbenivāsakathāvaṇṇanā 52. Yesañca guṇānaṃ dāyakaṃ ahosi, tesaṃ ekadesaṃ dassento so evaṃ samāhite cittetiādimāha. Tattha dvinnaṃ vijjānaṃ anupadavaṇṇanā ceva bhāvanānayo ca visuddhimagge vitthārito. Kevalañhi tattha ‘‘so evaṃ samāhite citte…pe… abhininnāmetī’’ti vuttaṃ, idha ‘‘abhininnāmesi’’nti. Ayaṃ kho me brāhmaṇāti ayañca appanāvāro tattha anāgatoti ayameva viseso. Tattha soti so ahaṃ. Abhininnāmesinti abhinīhariṃ. Abhininnāmesinti ca vacanato soti ettha so ahanti evamattho veditabbo. Yasmā cidaṃ bhagavato vasena pubbenivāsānussatiñāṇaṃ āgataṃ, tasmā ‘‘so tato cuto idhūpapanno’’ti ettha evaṃ yojanā veditabbā."
sc_000017_003,chunk_000017,3,128400,128600,200,"Ettha hi so tato cutoti paṭinivattantassa paccavekkhaṇaṃ. Tasmā idhūpapannoti imissā idhūpapattiyā anantaraṃ. Amutra udapādinti tusitabhavanaṃ sandhāyāhāti veditabbo. Tatrāpāsiṃ evaṃnāmoti tatrāpi tusitabhavane setaketu nāma devaputto ahosiṃ. Evaṃgottoti tāhi devatāhi saddhiṃ ekagotto. Evaṃvaṇṇoti suvaṇṇavaṇṇo. Evamāhāroti dibbasudhāhāro. Evaṃsukhadukkhappaṭisaṃvedīti evaṃ dibbasukhapaṭisaṃvedī. Dukkhaṃ pana saṅkhāradukkhamattameva. Evamāyupariyantoti evaṃ sattapaññāsavassakoṭisaṭṭhivassasatasahassāyupariyanto. So tato cutoti so ahaṃ tato tusitabhavanato cuto. Idhūpapannoti idha mahāmāyāya deviyā kucchimhi nibbatto. Ayaṃ kho me brāhmaṇātiādīsu meti mayā. Vijjāti viditakaraṇaṭṭhena vijjā. Kiṃ viditaṃ karoti? Pubbenivāsaṃ. Avijjāti tasseva pubbenivāsassa aviditakaraṇaṭṭhena tappaṭicchādako moho vuccati. Tamoti sveva moho paṭicchādakaṭṭhena ‘‘tamo’’ti vuccati. Ālokoti sāyeva vijjā obhāsakaraṇaṭṭhena ‘‘āloko’’ti vuccati. Ettha ca vijjā adhigatāti ayaṃ attho, sesaṃ pasaṃsāvacanaṃ. Yojanā panettha ayaṃ kho me vijjā adhigatā, tassa me adhigatavijjassa avijjā vihatā, vinaṭṭhāti attho. Kasmā? Yasmā vijjā uppannā. Esa nayo itarasmimpi padadvaye. Yathā tanti ettha yathāti opamme. Tanti nipāto. Satiyā avippavāsena appamattassa. Vīriyātāpena ātāpino. Kāye ca jīvite ca anapekkhatāya pahitattassa, pesitattassāti attho. Idaṃ vuttaṃ hoti ‘‘yathā appamattassa ātāpino pahitattassa viharato avijjā vihaññeyya, vijjā uppajjeyya. Tamo vihaññeyya, āloko uppajjeyya. Evameva mama avijjā vihatā, vijjā uppannā. Tamo vihato, āloko uppanno. Etassa me padhānānuyogassa anurūpameva phalaṃ laddha’’nti. Pubbenivāsakathāvaṇṇanā niṭṭhitā. Dibbacakkhuñāṇakathāvaṇṇanā 53. Cutūpapātakathāyaṃ yasmā idha bhagavato vasena pāḷi āgatā, tasmā ‘‘passāmi pajānāmī’’ti vuttaṃ, ayaṃ viseso. Sesaṃ visuddhimagge vuttasadisameva. Ettha pana vijjāti dibbacakkhuñāṇavijjā. Avijjāti sattānaṃ cutipaṭisandhipaṭicchādikā avijjā. Sesaṃ"
sc_000017_004,chunk_000017,4,128600,128800,200,"vuttanayamevāti. Yasmā ca pūritapāramīnaṃ mahāsattānaṃ parikammakiccaṃ nāma natthi. Te hi citte abhininnāmitamatteyeva anekavihitaṃ pubbenivāsaṃ anussaranti, dibbena cakkhunā satte passanti. Tasmā yo tattha parikammaṃ ādiṃ katvā bhāvanānayo vutto, na tena idha atthoti. Dibbacakkhuñāṇakathāvaṇṇanā niṭṭhitā. Āsavakkhayañāṇakathāvaṇṇanā 54. Tatiyavijjāya so evaṃ samāhite citteti vipassanāpādakaṃ catutthajjhānacittaṃ veditabbaṃ. Āsavānaṃ khayañāṇāyāti arahattamaggañāṇatthāya. Arahattamaggo hi āsavavināsanato āsavānaṃ khayoti vuccati, tatra cetaṃ ñāṇaṃ, tappariyāpannattāti. Cittaṃ abhininnāmesinti vipassanācittaṃ abhinīhariṃ. So idaṃ dukkhanti evamādīsu ‘‘ettakaṃ dukkhaṃ, na ito bhiyyo’’ti sabbampi dukkhasaccaṃ sarasalakkhaṇapaṭivedhena yathābhūtaṃ abbhaññāsiṃ jāniṃ paṭivijjhiṃ. Tassa ca dukkhassa nibbattikaṃ taṇhaṃ ayaṃ dukkhasamudayoti. Tadubhayampi yaṃ ṭhānaṃ patvā nirujjhati, taṃ tesaṃ appavattiṃ nibbānaṃ ayaṃ dukkhanirodhoti. Tassa sampāpakaṃ ariyamaggaṃ ayaṃ dukkhanirodhagāminī paṭipadāti sarasalakkhaṇapaṭivedhena yathābhūtaṃ abbhaññāsiṃ jāniṃ paṭivijjhinti evamattho veditabbo. Evaṃ sarūpato saccāni dassetvā idāni kilesavasena pariyāyato dassento ime āsavātiādimāha. Tassa me evaṃ jānato evaṃ passatoti tassa mayhaṃ evaṃ jānantassa evaṃ passantassa. Saha vipassanāya koṭippattaṃ maggaṃ katheti. Kāmāsavāti kāmāsavato. Vimuccitthāti iminā phalakkhaṇaṃ dasseti, maggakkhaṇe hi cittaṃ vimuccati, phalakkhaṇe vimuttaṃ hoti. Vimuttasmiṃ vimuttamiti ñāṇanti iminā paccavekkhaṇañāṇaṃ dasseti. Khīṇā jātītiādīhi tassa bhūmiṃ, tena hi ñāṇena bhagavā paccavekkhanto ‘‘khīṇā jātī’’tiādīni abbhaññāsi. Katamā pana bhagavato jāti khīṇā, kathañca naṃ abbhaññāsīti? Na tāvassa atītā jāti khīṇā, pubbeva khīṇattā, na anāgatā, anāgate vāyāmābhāvato, na paccuppannā, vijjamānattā. Yā pana maggassa abhāvitattā uppajjeyya ekacatupañcavokārabhavesu ekacatupañcakkhandhabhedā jāti, sā maggassa bhāvitattā anuppādadhammataṃ āpajjanena"
sc_000017_005,chunk_000017,5,128800,129000,200,"khīṇā, taṃ so maggabhāvanāya pahīnakilese paccavekkhitvā ‘‘kilesābhāve vijjamānampi kammaṃ āyatiṃ appaṭisandhikaṃ hotī’’ti jānanto abbhaññāsi. Vusitanti vutthaṃ parivutthaṃ, kataṃ caritaṃ niṭṭhitanti attho. Brahmacariyanti maggabrahmacariyaṃ, puthujjanakalyāṇakena hi saddhiṃ sattasekkhā brahmacariyavāsaṃ vasanti nāma, khīṇāsavo vutthavāso. Tasmā bhagavā attano brahmacariyavāsaṃ paccavekkhanto ‘‘vusitaṃ brahmacariya’’nti abbhaññāsi. Kataṃ karaṇīyanti catūsu saccesu catūhi maggehi pariññāpahānasacchikiriyābhāvanāvasena soḷasavidhampi kiccaṃ niṭṭhāpitanti attho. Puthujjanakalyāṇakādayo hi taṃ kiccaṃ karonti, khīṇāsavo katakaraṇīyo. Tasmā bhagavā attano karaṇīyaṃ paccavekkhanto ‘‘kataṃ karaṇīya’’nti abbhaññāsi. Nāparaṃ itthattāyāti idāni puna itthabhāvāya evaṃsoḷasakiccabhāvāya, kilesakkhayāya vā maggabhāvanākiccaṃ me natthīti abbhaññāsi. Atha vā itthattāyāti itthabhāvato imasmā evaṃpakārā idāni vattamānakkhandhasantānā aparaṃ khandhasantānaṃ mayhaṃ natthi. Ime pana pañcakkhandhā pariññātā tiṭṭhanti chinnamūlakā rukkhā viya. Te carimakaviññāṇanirodhena anupādāno viya jātavedo nibbāyissantīti abbhaññāsi. Idāni evaṃ paccavekkhaṇañāṇapariggahitaṃ āsavānaṃ khayañāṇādhigamaṃ brāhmaṇassa dassento, ayaṃ kho me brāhmaṇātiādimāha. Tattha vijjāti arahattamaggañāṇavijjā. Avijjāti catusaccapaṭicchādikā avijjā. Sesaṃ vuttanayameva. Ettāvatā ca pubbenivāsañāṇena atītaṃsañāṇaṃ, dibbacakkhunā paccuppannānāgataṃsañāṇaṃ, āsavakkhayena sakalalokiyalokuttaraguṇanti evaṃ tīhi vijjāhi sabbepi sabbaññuguṇe saṅgahetvā pakāsento attano asammohavihāraṃ brāhmaṇassa dassesi. Āsavakkhayañāṇakathāvaṇṇanā niṭṭhitā. Araññavāsakāraṇavaṇṇanā 55. Evaṃ vutte kira brāhmaṇo cintesi – ‘‘samaṇo gotamo sabbaññutaṃ paṭijānāti, ajjāpi ca araññavāsaṃ na vijahati, atthi nu khvassa aññampi kiñci karaṇīya’’nti. Athassa bhagavā ajjhāsayaṃ viditvā iminā ajjhāsayānusandhinā, siyā kho pana tetiādimāha. Tattha siyā kho pana te, brāhmaṇa, evamassāti, brāhmaṇa, kadāci tuyhaṃ evaṃ bhaveyya. Na kho panetaṃ brāhmaṇa evaṃ daṭṭhabbanti etaṃ kho pana, brāhmaṇa,"
